ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.4737,,,,,,,,,,,f0948f9f-e36b-486d-ac52-72c03ada41cc,2929,,"[61.8, 67.4]",69208,84,,,,,2.6984901,,Left Foot,,,"[50.0, 73.0]",,Ground Pass,,13.061394,,,,,Hanna Erica Maria Glas,24693.0,,,,,,,2,From Free Kick,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,148,Sweden Women's,858,['d77b77b5-5eaa-4689-916e-5d80763b4004'],2,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:02.726,Pass,
,,,,,,,,,,,,,,,,1.2313,,,,,,,,,,,51123a55-c4a5-42bc-9c93-b564de0387f8,2931,,"[49.1, 73.3]",69208,84,,,,,-1.81226,,Right Foot,,,"[45.8, 59.9]",,Ground Pass,,13.800363,,,,,Amanda Ilestedt,26092.0,,,,,,,2,From Free Kick,Hanna Erica Maria Glas,24693.0,Right Back,148,Sweden Women's,858,['df429fa1-0078-4372-88f6-ebfb2a3e0a7d'],4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:04.199,Pass,
,,,,,,,,,,,,,,,,2.478564,,,,,,,,,,,86a16d47-73dc-4a49-a1cf-0cc6ff905fab,2933,,"[45.2, 60.2]",69208,84,,,,,-0.1995157,,Left Foot,,,"[72.4, 54.7]",,High Pass,,27.750496,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,2,From Free Kick,Amanda Ilestedt,26092.0,Right Center Back,148,Sweden Women's,858,"['6ac4992e-3c34-4dea-b4a2-44893c39d0f4', '9f5a00ed-9bae-4497-a738-24a3ef8d38cb']",5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:05.431,Pass,
,,,,,,,,,,,,,,,,2.304536,,,,,,,,,,,6ac4992e-3c34-4dea-b4a2-44893c39d0f4,2935,,"[47.7, 25.4]",69208,84,,,,,-0.4164386,,Head,,,"[63.3, 18.5]",,Low Pass,,17.057842,,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Sara Doorsoun-Khajeh,10261.0,Right Center Back,148,Sweden Women's,858,"['86a16d47-73dc-4a49-a1cf-0cc6ff905fab', '903adbe0-40a1-4ae6-90cd-492243f17936']",7,,,,,,,,,,,,,,,,,,Germany Women's,857,00:39:07.909,Pass,
,,,,,,,,,,,,,,,,1.8109,,,,,,,,,,,903adbe0-40a1-4ae6-90cd-492243f17936,2936,,"[56.8, 61.6]",69208,84,,,,,0.5651494,,Right Foot,,,"[73.2, 72.0]",,High Pass,,19.419579,,,,,Eva Sofia Jakobsson,13881.0,,,,,,Recovery,2,From Free Kick,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,148,Sweden Women's,858,"['6ac4992e-3c34-4dea-b4a2-44893c39d0f4', '7a7b344a-f911-445e-8365-c47166bf6761']",10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:10.214,Pass,
,,,,,,,,,,,,,,,,1.639571,,,,,,,,,,,7dece7a7-cbcd-490b-b664-b9f7388ab933,2940,,"[73.9, 72.0]",69208,84,,,,,-0.8908875,,Left Foot,,,"[89.1, 53.2]",,Low Pass,,24.176022,,,Incomplete,,Kosovare Asllani,10220.0,,,,,,,2,From Free Kick,Eva Sofia Jakobsson,13881.0,Right Wing,148,Sweden Women's,858,"['07d8a3b6-67ef-4496-921f-e91c13704093', '4092f25a-d237-44da-ad6d-28628b625f61', '71523205-3fa6-4cd7-a4f4-5c85f0bb500b']",13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:13.145,Pass,True
,,,,,,,,,,,,,,,,0.805791,,,,,,,,,,,c8c04718-1dbb-432f-abfb-7ccc7c590819,2944,,"[32.3, 27.6]",69208,84,,,,,-0.0145975035,,Right Foot,,,"[46.0, 27.4]",,Ground Pass,,13.70146,,,,,Lina Magull,10259.0,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,149,Germany Women's,857,['e28afd27-1e48-4188-a222-c2a7c86f7f08'],16,,,,,,,,,,,,,,,,,,Germany Women's,857,00:39:16.490,Pass,
,,,,,,,,,,,,,,,,0.879509,,,,,,,,,,,5c71d8de-7377-4031-963a-88e38ed650a1,2948,,"[47.0, 19.9]",69208,84,,,,,-0.9069088,,Left Foot,,,"[60.3, 2.9]",,Ground Pass,,21.584486,,,,,Giulia Gwinn,25492.0,,,,,,,2,Regular Play,Lina Magull,10259.0,Left Center Midfield,149,Germany Women's,857,['d5168cc9-967f-4390-abff-53242d3d3eb6'],20,,,,,,,,,,,,,,,,,,Germany Women's,857,00:39:20.881,Pass,
,,,,,,,,,,,,,,,,0.8416,,,,,,,,,,,d1790d2e-765a-4afa-9a4b-7aeaa767012b,2951,,"[59.7, 2.9]",69208,84,,,,,2.7270858,,Left Foot,,,"[52.2, 6.2]",,Ground Pass,,8.1939,,,,,Lina Magull,10259.0,,,,,,,2,Regular Play,Giulia Gwinn,25492.0,Left Back,149,Germany Women's,857,['e2a9954c-1c60-418e-b545-ee6ac8620bdd'],22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:39:22.057,Pass,
,,,,,,,,,,,,,,,,1.8245,,,,,,,,,,,e5d2ebfd-c258-4673-a475-f16f10daa180,2954,,"[62.5, 6.4]",69208,84,,,,,0.6151495,,Right Foot,,,"[86.7, 23.5]",,High Pass,,29.631908,,,,,Alexandra Popp,15178.0,,,,,,,2,Regular Play,Lina Magull,10259.0,Left Center Midfield,149,Germany Women's,857,['e2111ea7-d896-451a-adf6-fd4edeb4bbad'],25,,,,,,,,,,,,,,,,,,Germany Women's,857,00:39:25.134,Pass,
,,,,,,,,,,,,,,,,1.4281,,,,,,,,,,,09c9a500-d232-4489-9a71-6da87b12ac51,2960,,"[87.7, 22.2]",69208,85,,,,,0.8581174,,Right Foot,,,"[108.7, 46.5]",,High Pass,,32.116817,,,Unknown,,Alexandra Popp,15178.0,,,,,,Free Kick,2,From Free Kick,Dzsenifer Marozsan,10262.0,Left Center Forward,150,Germany Women's,857,['1684124f-b1df-46d7-ab42-b4ab5582b1b8'],32,,,,,,,,,,,,,,,,,,Germany Women's,857,00:40:32.031,Pass,
,,,,,,,,,,,,,,,,3.3651,,,,,,,,,,,5dac3ca0-a281-43b4-9ae0-93debb4dba75,2964,,"[11.4, 34.6]",69208,86,,True,,,-0.6378832,,Right Foot,,,"[54.3, 2.8]",,High Pass,,53.400845,,,,,Fridolina Rolfö,10215.0,,,,,,Free Kick,2,From Free Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,151,Sweden Women's,858,['4626795a-6f27-4328-b26d-68633b57762d'],11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:11.755,Pass,
,,,,,,,,,,,,,,,,1.254227,,,,,,,,,,,6140ff33-6854-4058-ada6-c449dbf96924,2967,,"[63.9, 80.0]",69208,86,,,,,-0.9707461,,,,,"[73.0, 66.7]",,Low Pass,,16.11521,,,,,Dzsenifer Marozsan,10262.0,,,,,,Throw-in,2,From Throw In,Lina Magull,10259.0,Left Center Midfield,152,Germany Women's,857,['24f88a53-e52b-460e-809d-afe8564bc076'],22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:41:22.845,Pass,
,,,,,,,,,,,,,,,,0.825362,,,,,,,,,,,62161f49-5834-4953-99fd-4a7c36904472,2970,,"[69.2, 66.1]",69208,86,,,,,1.2521417,,Right Foot,,,"[72.4, 75.8]",,Ground Pass,,10.214206,,,,,Sara Däbritz,10263.0,,,,,,,2,From Throw In,Dzsenifer Marozsan,10262.0,Left Center Forward,152,Germany Women's,857,['9845e037-31ea-4031-8567-f9fa80770d6c'],25,,,,,,,,,,,,,,,,,,Germany Women's,857,00:41:25.524,Pass,
,,,,,,,,,,,,,,,,0.983814,,,,,,,,,,,a34edbb5-5eb2-499d-8f49-7b88bfd9a558,2974,,"[85.1, 73.9]",69208,86,,,,,0.19990812,,Right Foot,,,"[100.4, 77.0]",,Ground Pass,,15.610893,,,,,Lena Oberdorf,25478.0,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,152,Germany Women's,857,"['04d490a8-b1d0-4a9d-b5c8-5910cfc079e0', '102ac320-9f8d-44f9-ada9-1fedc0645caf']",28,,,,,,,,,,,,,,,,,,Germany Women's,857,00:41:28.573,Pass,True
,,,,,,,,,,,,,,,,2.1824,,,,,,,,,,,9825d812-3695-4f06-9243-4b3ce20deb9f,2982,,"[104.9, 75.8]",69208,87,,,,,-1.3927034,a9ef9fae-5327-4942-aa8c-559c94f519c3,Right Foot,True,,"[112.1, 35.8]",,High Pass,,40.642834,,,,,Lena Oberdorf,25478.0,True,,True,,,Free Kick,2,From Free Kick,Dzsenifer Marozsan,10262.0,Left Center Forward,153,Germany Women's,857,['2b7efa57-e7a5-452e-ae8e-5ad35deab30a'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:42:06.031,Pass,
,,,,,,,,,,,,,,,,4.8108,,,,,,,,,,,719cc3e3-7eb0-42fc-8462-fdb598e86eaf,2986,,"[7.0, 36.1]",69208,87,,True,,,0.13118665,,Right Foot,,,"[64.6, 43.7]",,High Pass,,58.099224,,,,,Fridolina Rolfö,10215.0,,,,,,Goal Kick,2,From Goal Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,154,Sweden Women's,858,['63b87076-6b3e-4b13-9fef-5c9c802d6d45'],40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:40.608,Pass,
,,,,,,,,,,,,,,,,1.4914,,,,,,,,,,,df78f051-666a-4771-b357-76e38079a14e,2989,,"[81.2, 57.3]",69208,87,,,,,-0.9932372,b5bd70a8-23ed-4edc-9dc2-8f9577f19969,Right Foot,,,"[92.8, 39.5]",,Ground Pass,,21.246176,,,,,Emma Stina Blackstenius,10229.0,True,,,,,,2,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,154,Sweden Women's,858,"['0b64a0ee-ca7b-49ec-b9f1-7ae961537884', '3a958f7b-7d29-49d9-8942-126c1be98624']",48,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:48.152,Pass,True
,,,,,,,,,,,,,,,,1.365737,,,,,,,,,,,656fa1f7-45a3-41d9-98d6-d014d6abb1e8,2994,,"[6.0, 36.0]",69208,88,,True,,,-0.75736815,,Right Foot,,,"[22.5, 20.4]",,Ground Pass,,22.707047,,,,,Lina Magull,10259.0,,,,,,Goal Kick,2,From Goal Kick,Almuth Schult,10257.0,Goalkeeper,155,Germany Women's,857,['95c60881-77df-4be7-a314-57953e627654'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:06.156,Pass,
,,,,,,,,,,,,,,,,1.6271,,,,,,,,,,,39e74e74-b163-4fa3-a7b7-567a8e7f90f6,3000,,"[23.8, 21.4]",69208,88,,,,,1.343799,,Right Foot,,,"[32.3, 58.2]",,Low Pass,,37.7689,,,,,Leonie Maier,10380.0,,,,,,,2,From Goal Kick,Lina Magull,10259.0,Left Center Midfield,155,Germany Women's,857,['ff828970-32a0-4c03-a7d0-985fc6aca907'],11,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:11.357,Pass,
,,,,,,,,,,,,,,,,1.1904,,,,,,,,,,,e691d823-8e00-4520-ace5-34b873314eef,3003,,"[32.2, 58.6]",69208,88,,,,,-0.6770522,,Left Foot,,,"[48.0, 45.9]",,Low Pass,,20.271408,,,Incomplete,,,,,,,,,,2,From Goal Kick,Leonie Maier,10380.0,Right Back,155,Germany Women's,857,['d3dc0383-fa74-4d82-9b69-8d11178b3e9a'],13,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:13.024,Pass,
,,,,,,,,,,,,,,,,1.0573,,,,,,,,,,,193f2484-6c87-44ce-8b3e-d89317536ce9,3007,,"[39.8, 39.8]",69208,88,,,,,-0.47835243,,Left Foot,,,"[42.5, 38.4]",,Ground Pass,,3.0413814,,,Incomplete,,,,,,,,,,2,From Goal Kick,Sara Däbritz,10263.0,Right Midfield,155,Germany Women's,857,['93c2b366-0ecc-4097-91bf-6cd3e61f2173'],16,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:16.317,Pass,
,,,,,,,,,,,,,,,,1.9305,,,,,,,,,,,26886c90-c964-4b0c-9139-66ec4821ff98,3010,,"[66.0, 44.0]",69208,88,,,,,1.0987923,,Right Foot,,,"[80.6, 72.6]",,Ground Pass,,32.111057,,,Incomplete,,Gun Nathalie Björn,26093.0,,,,,,,2,From Goal Kick,Sara Caroline Seger,10224.0,Left Defensive Midfield,155,Germany Women's,857,"['9ff472f7-fa9c-440c-b0a5-355ba0da6500', 'aef7d946-3b56-4d26-a5f8-2213a4bbae00']",21,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:21.978,Pass,
,,,,,,,,,,,,,,,,1.711701,,,,,,,,,,,343bbea5-3d92-46e6-a245-f33074261ee1,3018,,"[46.4, 4.8]",69208,88,,,,,0.3529904,,Left Foot,,,"[57.8, 9.0]",,Ground Pass,,12.149074,,,,,Lena Oberdorf,25478.0,,,,,,,2,From Goal Kick,Giulia Gwinn,25492.0,Left Back,155,Germany Women's,857,"['4473cbeb-da04-4b89-aaff-7975efc485fd', 'cb447f93-7991-48cd-84c2-0bf47bb4432e']",25,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:25.367,Pass,True
,,,,,,,,,,,,,,,,5.4924,,,,,,,,,,,ded3d6d2-41f1-4ff2-bbf5-41985f8f8606,3023,,"[49.7, 55.0]",69208,88,,,,,0.33994982,,Right Foot,,,"[105.4, 74.7]",,Low Pass,,59.08113,,,,,Eva Sofia Jakobsson,13881.0,,,,,,Recovery,2,From Goal Kick,Sara Caroline Seger,10224.0,Left Defensive Midfield,155,Germany Women's,857,['26913935-3bb8-477d-903c-f976b6d9e245'],30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:30.176,Pass,
,,,,,,,,,,,,,,,,0.2019,,,,,,,,,,,84ff5b42-9365-43f4-ae04-8ed26cac2706,3025,,"[105.1, 73.4]",69208,88,,,,,-1.3171222,,Right Foot,,,"[105.8, 70.7]",,High Pass,,2.7892652,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,2,From Goal Kick,Eva Sofia Jakobsson,13881.0,Right Wing,155,Germany Women's,857,"['7cd20f25-83f7-4373-b9b5-f0582d4ce800', '9417116f-2ca7-4715-982f-787deef3785d']",35,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:35.668,Pass,
,,,,,,,,,,,,,,,,2.5377,,,,,,,,,,,a9eddeda-e5a8-463e-8bfe-cd4a8536fc82,3031,,"[25.7, 53.5]",69208,88,,,,,-0.43274444,,Right Foot,,,"[82.2, 27.4]",,High Pass,,62.237125,,,,,Lena Oberdorf,25478.0,,,,,,,2,From Goal Kick,Almuth Schult,10257.0,Goalkeeper,155,Germany Women's,857,['877c3b15-5285-44e4-a413-6b37c09ee5d3'],55,,,,,,,,,,,,,,,,,,Germany Women's,857,00:43:55.606,Pass,
,,,,,,,,,,,,,,,,1.0721,,,,,,,,,,,db9299cf-edef-493c-ae72-9883d017d590,3038,,"[19.9, 66.8]",69208,89,,,,,0.4266275,,Left Foot,,,"[38.6, 75.3]",,Ground Pass,,20.541178,,,,,Gun Nathalie Björn,26093.0,,,,,,,2,From Goal Kick,Hanna Erica Maria Glas,24693.0,Right Back,155,Germany Women's,857,['cc156fd5-dd29-4d5c-9aaa-2bdff39e60b2'],6,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:06.150,Pass,
,,,,,,,,,,,,,,,,0.6881,,,,,,,,,,,12b811fc-19cb-413c-bd90-6a96043860b7,3042,,"[40.9, 77.2]",69208,89,,,,,0.009345522,,Right Foot,,,"[51.6, 77.3]",,Ground Pass,,10.700467,,,Incomplete,,Eva Sofia Jakobsson,13881.0,,,,,,,2,From Goal Kick,Gun Nathalie Björn,26093.0,Right Defensive Midfield,155,Germany Women's,857,"['5d434c4a-de42-4763-8b74-5179713279f9', 'cf6a7459-4ae9-4d57-9cf9-5d00fde85159', 'e3c205d5-b7a5-49d0-b91e-a02ad336199c']",8,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:08.413,Pass,True
,,,,,,,,,,,,,,,,1.333264,,,,,,,,,,,aedcf2f0-4769-4d1e-abf0-396f90b44498,3045,,"[42.8, 80.0]",69208,89,,,,,-0.24859528,,,,,"[55.8, 76.7]",,High Pass,,13.412308,,,,,Kosovare Asllani,10220.0,,,,,,Throw-in,2,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,156,Sweden Women's,858,['ac69f412-2dd1-408d-9365-c4a75d3c56ee'],22,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:22.395,Pass,
,,,,,,,,,,,,,,,,4.046638,,,,,,,,,,,d5173918-4afb-43cc-bdcd-0d1bd586583b,3048,,"[54.8, 75.3]",69208,89,,,,,0.042580765,,Right Foot,,,"[94.7, 77.0]",,High Pass,,39.9362,,,Incomplete,,Eva Sofia Jakobsson,13881.0,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,156,Sweden Women's,858,"['76b7bb68-32aa-40d0-8b4f-f1dfa61bf148', '8e1d577b-1191-4884-98cf-7954e63b9d57']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:24.143,Pass,
,,,,,,,,,,,,,,,,1.998946,,,,,,,,,,,8e1d577b-1191-4884-98cf-7954e63b9d57,3050,,"[25.4, 3.1]",69208,89,,,,,2.2810118,,Right Foot,,,"[7.6, 23.8]",,Ground Pass,,27.300732,,,,,Almuth Schult,10257.0,,,,,,Recovery,2,Regular Play,Giulia Gwinn,25492.0,Left Back,157,Germany Women's,857,"['cdea3bfb-ccfb-4489-bc2f-6726e6b24e1f', 'd5173918-4afb-43cc-bdcd-0d1bd586583b']",28,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:28.189,Pass,
,,,,,,,,,,,,,,,,1.531307,,,,,,,,,,,64ccbd0b-bef9-4249-9645-f14007d4edc9,3053,,"[12.4, 31.3]",69208,89,,,,,-0.40665236,,Right Foot,,,"[26.1, 25.4]",,Ground Pass,,14.916434,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,2,Regular Play,Almuth Schult,10257.0,Goalkeeper,157,Germany Women's,857,['0a18073e-eebf-4bf8-b98c-2ba77ec32da4'],32,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:32.097,Pass,
,,,,,,,,,,,,,,,,0.9393,,,,,,,,,,,b276a826-47d4-4d4f-be78-b7c0ec3d995c,3056,,"[42.5, 26.4]",69208,89,,,,,0.6435011,,Right Foot,,,"[54.1, 35.1]",,Ground Pass,,14.5,,,,,Dzsenifer Marozsan,10262.0,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,157,Germany Women's,857,['3402ae15-6838-4c3c-83aa-39bddf9062ab'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:36.317,Pass,
,,,,,,,,,,,,,,,,1.840118,,,,,,,,,,,67996087-7f2c-41e7-aa99-08272258faf6,3060,,"[50.3, 35.5]",69208,89,,,,,-2.6399887,,Right Foot,,,"[34.8, 27.0]",,Ground Pass,,17.67767,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,2,Regular Play,Dzsenifer Marozsan,10262.0,Left Center Forward,157,Germany Women's,857,"['0c8f7bdd-da67-43ce-95ef-db0a7221d8d0', '10ef702f-cd81-4c68-b675-b34dfc49ee13']",39,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:39.566,Pass,True
,,,,,,,,,,,,,,,,1.90737,,,,,,,,,,,50190c72-64fd-467e-bad4-0ae86a7ea947,3063,,"[38.9, 27.9]",69208,89,,,,,-1.2400601,,Right Foot,,,"[46.9, 4.6]",,Ground Pass,,24.635138,,,,,Giulia Gwinn,25492.0,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,157,Germany Women's,857,['3ffd418f-fc10-4eda-af98-4498f58d33c1'],43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:43.855,Pass,
,,,,,,,,,,,,,,,,2.5605,,,,,,,,,,,8db02761-82d6-4478-ae78-edee5836c2e3,3066,,"[46.4, 12.4]",69208,89,,,,,0.49564362,,Right Foot,,,"[91.9, 37.0]",,High Pass,,51.724365,,,,,Alexandra Popp,15178.0,,,,,,,2,Regular Play,Giulia Gwinn,25492.0,Left Back,157,Germany Women's,857,['4e65b968-4a53-4a7a-b601-bd2940c89fd7'],48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:48.193,Pass,
,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,5c6bac7a-063f-433e-9c7c-c8d9bd712e47,3068,,"[91.9, 37.0]",69208,89,,,,True,0.33205947,,,,,"[109.3, 43.0]",,Low Pass,,18.405434,,,Incomplete,,Marina Hegering,25491.0,,,,,,,2,Regular Play,Alexandra Popp,15178.0,Right Center Forward,157,Germany Women's,857,"['1299307d-89eb-4ea3-b9c0-f556f4a71425', '9f4158f8-a9a3-46c6-b0fa-371e1fe7e486', 'dc94588d-e1ff-445a-8c8a-1991578e902b']",50,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:50.793,Pass,True
,,,,,,,,,,,,,,,,5.047,,,,,,,,,,,0b474aa5-04a3-418e-b921-8785db7848d4,3072,,"[7.5, 38.0]",69208,89,,,,,-0.77105755,,Right Foot,,,"[46.4, 0.2]",,High Pass,,54.24067,,,Out,,,,,,,,,Recovery,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,157,Germany Women's,857,,53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:53.714,Pass,
,,,,,,,,,,,,,,,,1.258614,,,,,,,,,,,68b3a9af-e470-436e-a865-41ad2b6c32d1,3073,,"[73.8, 80.0]",69208,90,,,,,-0.21138641,,,,,"[97.1, 75.0]",,Low Pass,,23.830442,,,,,Svenja Huth,10374.0,,,,,,Throw-in,2,From Throw In,Leonie Maier,10380.0,Right Back,158,Germany Women's,857,['f6510eb7-f90c-4a62-81be-d8c2327edf24'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:00.855,Pass,
,,,,,,,,,,,,,,,,1.444318,,,,,,,,,,,a986ffff-1bec-4b27-b62e-3c91b229b325,3077,,"[96.1, 76.0]",69208,90,,,,,-1.7317301,,Left Foot,,,"[93.6, 60.6]",,Ground Pass,,15.601603,,,,,Sara Däbritz,10263.0,,,,,,,2,From Throw In,Svenja Huth,10374.0,Left Midfield,158,Germany Women's,857,['be6e2004-3d63-4130-b0e4-bcb2c01dfdab'],3,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:03.194,Pass,
,,,,,,,,,,,,,,,,1.231849,,,,,,,,,,,776fe2d4-98ee-4a6b-8e7d-c960fb94a8fd,3081,,"[92.2, 40.3]",69208,90,,,,,0.034768593,,Left Foot,,,"[103.7, 40.7]",,Low Pass,,11.506954,,,,,Lena Oberdorf,25478.0,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,158,Germany Women's,857,['995fdc84-fdbb-4bfe-81cb-1a69ed577242'],11,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:11.688,Pass,
,,,,,,,,,,,,,,,,1.899884,,,,,,,,,,,bfba1c83-0564-4e56-8b44-c18214bfae47,3086,,"[117.7, 17.9]",69208,90,,,,,2.7496452,a0e53af5-3ed4-4aef-997e-5304f5596a13,Right Foot,,True,"[102.7, 24.1]",,Ground Pass,,16.230835,,,,,Sara Däbritz,10263.0,True,,,,,,2,From Throw In,Lena Oberdorf,25478.0,Right Center Midfield,158,Germany Women's,857,"['13b802e7-1c38-4660-89a9-716e3c6f518b', '98767eb7-4e63-4294-9137-84a28866b7ea']",19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:19.148,Pass,True
,,,,,,,,,,,,,,,,2.5165,,,,,,,,,,,6cb86746-9cc3-4fb0-a34c-a7bdc61783d5,3090,,"[16.5, 36.7]",69208,90,,True,,,0.31127974,,Drop Kick,,,"[85.5, 58.9]",,High Pass,,72.483376,,,,,Emma Stina Blackstenius,10229.0,,,,,,,2,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,160,Sweden Women's,858,['7e21f99c-8f4c-4609-98c9-cab44139f7c4'],40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:40.417,Pass,
,,,,,,,,,,,,,,,,2.4009,,,,,,,,,,,4fd7eeeb-356a-43bf-b2c8-f03696daf65d,3092,,"[87.6, 58.9]",69208,90,,,,,1.3009472,,Head,,,"[91.5, 73.0]",,High Pass,,14.629422,,,,,Eva Sofia Jakobsson,13881.0,,,,,,,2,From Keeper,Emma Stina Blackstenius,10229.0,Center Forward,160,Sweden Women's,858,['a00ae915-28c3-49e0-9fd6-a4a40cb6c3e2'],42,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:42.934,Pass,
,,,,,,,,,,,,,,,,0.3888,,,,,,,,,,,9f9a409f-c4a0-4aa2-91b6-fa1766a7cbb2,3099,,"[7.6, 2.8]",69208,90,,,,,0.032246884,,Left Foot,,,"[10.7, 2.9]",,High Pass,,3.1016126,,,Incomplete,,,,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,161,Germany Women's,857,"['172148a8-5a5b-42c0-8a85-c0a109b6ab01', '6c22b105-ef16-4bb8-a246-67b63ea38247']",49,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:49.901,Pass,True
,,,,,,,,,,,,,,,,1.0265,,,,,,,,,,,ce50cebe-ce44-4465-bde2-c4c3c9d2a9d9,3101,,"[28.4, 0.1]",69208,90,,,,,1.6064954,,,,,"[28.0, 11.3]",,Low Pass,,11.207141,,,,,Sara Däbritz,10263.0,,,,,,Throw-in,2,From Throw In,Giulia Gwinn,25492.0,Left Back,162,Germany Women's,857,['50ab9bc3-0d84-4f62-897f-3786084ed669'],56,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:56.409,Pass,
,,,,,,,,,,,,,,,,2.347,,,,,,,,,,,b4a5d978-eb80-4cd4-921c-e6acc0f6f470,3104,,"[31.0, 5.7]",69208,90,,,,,0.5604866,,Left Foot,,,"[64.3, 26.6]",,High Pass,,39.31539,,,,,Alexandra Popp,15178.0,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,162,Germany Women's,857,['d127ef58-614f-423d-8b8d-e558597b24eb'],58,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:58.766,Pass,
