ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.726007,,,,,,,,,,,,7054c74d-f7d4-4cd2-99cc-15386bb83da8,1353,,"[33.0, 67.5]",3754169,37,,,,,-1.6233793,,Right Foot,,,,"[32.7, 61.8]",,Ground Pass,,5.707889,,,,,Andrew Surman,3344.0,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,80,AFC Bournemouth,28,['4e1200f3-3200-4219-bad4-cd1be18ebd72'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:14.446,Pass,
,,,,,,,,,,,,,,,0.858479,,,,,,,,,,,,571c95af-a6a2-4e46-a6cb-01b9a3110ced,1357,,"[32.5, 64.2]",3754169,37,,,,,0.11710875,,Left Foot,,,,"[39.3, 65.0]",,Ground Pass,,6.846897,,,,,Lee Tomlin,4738.0,,,,,1,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,80,AFC Bournemouth,28,['033e6d47-a3a4-471c-8624-57c97d7f9e43'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:15.855,Pass,
,,,,,,,,,,,,,,,1.694427,,,,,,,,,,,,8c9a4dff-a632-4f11-8fc9-7e373de5b2d7,1360,,"[39.3, 65.0]",3754169,37,,,,,0.24230309,,Right Foot,,,,"[74.5, 73.7]",,High Pass,,36.259205,,,Incomplete,,Callum Wilson,3616.0,,,,,1,Regular Play,Lee Tomlin,4738.0,Center Attacking Midfield,80,AFC Bournemouth,28,"['30466a51-6abb-4419-b801-c0b0b3d37ba7', 'e5b693ee-d546-4bff-997f-36860fc6dc94']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:19.187,Pass,
,,,,,,,,,,,,,,,3.656711,,,,,,,,,,,,30466a51-6abb-4419-b801-c0b0b3d37ba7,1362,,"[45.6, 6.4]",3754169,37,,,,,1.7237967,,Head,,,,"[42.3, 27.8]",,High Pass,,21.652945,,,,,Yann Gérard M''Vila,4429.0,,,,Recovery,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,80,AFC Bournemouth,28,"['8c9a4dff-a632-4f11-8fc9-7e373de5b2d7', 'bc51c15e-4f1a-47ab-ba67-c4b447b13419']",20,,,,,,,,,,,,,,,,,Sunderland,41,00:37:20.881,Pass,
,,,,,,,,,,,,,,,3.54502,,,,,,,,,,,,7b81ece9-934e-4221-abca-31a9bddc04f7,1365,,"[46.9, 37.0]",3754169,37,,,,,-0.033215627,,Right Foot,,,,"[110.1, 34.9]",,High Pass,,63.23488,,,Incomplete,,Jermain Defoe,3337.0,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,80,AFC Bournemouth,28,"['9835b360-abb7-4f8e-9b97-cba002cdab7d', 'b173287f-d706-48a9-a4f6-6ea3345150a8']",26,,,,,,,,,,,,,,,,,Sunderland,41,00:37:26.472,Pass,
,,,,,,,,,,,,,,,1.579467,,,,,,,,,,,,e305f1ec-a538-4cf7-aade-1d04cf6f26c9,1369,,"[9.4, 45.2]",3754169,37,,,,,-0.97615373,,Right Foot,,,,"[21.1, 27.9]",,Ground Pass,,20.884922,,,,,Sylvain Distin,40218.0,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,80,AFC Bournemouth,28,['f59ea67b-4401-4017-bad8-8bcb01070b8d'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:32.697,Pass,
,,,,,,,,,,,,,,,1.160696,,,,,,,,,,,,680c5f91-9cac-427d-95ef-3bb823a2fd17,1372,,"[36.0, 23.5]",3754169,37,,,,,0.056350537,,Left Foot,,,,"[55.5, 24.6]",,Ground Pass,,19.531,,,,,Marc Pugh,3646.0,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,80,AFC Bournemouth,28,['90c94366-c0fd-4da6-a98a-9d465fffac29'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:40.314,Pass,
,,,,,,,,,,,,,,,2.162236,,,,,,,,,,,,b5153902-ae5a-4819-8c0d-5d241cbdbcbe,1375,,"[53.6, 26.8]",3754169,37,,,,,-2.686031,,Right Foot,,,,"[38.7, 19.5]",,Ground Pass,,16.592167,,,,,Sylvain Distin,40218.0,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,80,AFC Bournemouth,28,['8bf22154-de71-4c6b-962e-33c8d4725875'],42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:42.444,Pass,
,,,,,,,,,,,,,,,0.883762,,,,,,,,,,,,2cec5d86-ec18-4d78-a4ab-dd90ffaa69b5,1378,,"[47.1, 19.2]",3754169,37,,,,,0.16183743,,Left Foot,,,,"[56.9, 20.8]",,Ground Pass,,9.929753,,,,,Marc Pugh,3646.0,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,80,AFC Bournemouth,28,['6a3e42fe-94e8-49c7-b181-1b88df9a49e0'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:46.867,Pass,
,,,,,,,,,,,,,,,0.772204,,,,,,,,,,,,2dd9b6e7-985c-43bf-b375-acf5f638c17e,1381,,"[55.3, 24.6]",3754169,37,,,,,1.9844855,,Right Foot,,,,"[51.7, 32.8]",,Ground Pass,,8.955445,,,,,Dan Gosling,3343.0,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,80,AFC Bournemouth,28,['4182fbcf-0cee-466d-8bfa-a0e73b289c01'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:50.473,Pass,
,,,,,,,,,,,,,,,1.519582,,,,,,,,,,,,5bf3d705-faf2-4d98-80eb-7e1ffdce81bf,1383,,"[51.7, 32.8]",3754169,37,,,,,-1.5083776,,Left Foot,,,,"[52.6, 18.4]",,Ground Pass,,14.428098,,,,,Sylvain Distin,40218.0,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,80,AFC Bournemouth,28,['573a6fed-e5cc-4934-901d-31d0a2af55a1'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:51.245,Pass,
,,,,,,,,,,,,,,,1.058749,,,,,,,,,,,,2810fa80-420a-424a-978c-b5430a38dbca,1387,,"[72.6, 16.2]",3754169,37,,,,,-1.0009323,,Left Foot,,,,"[79.2, 5.9]",,Ground Pass,,12.233151,,,,,Charlie Daniels,3345.0,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,80,AFC Bournemouth,28,"['6e7ccad9-7575-45d3-950d-acbb13e2f4ab', 'eea3b8d3-42f3-43b9-833e-4154b0b2129a']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:56.316,Pass,True
,,,,,,,,,,,,,,,1.63936,,,,,,,,,,,,6c59e790-95d6-42e1-8760-8390d58b6800,1390,,"[80.8, 5.9]",3754169,37,,,,,0.084215924,,Left Foot,,,,"[96.2, 7.2]",,Ground Pass,,15.454773,,,,,Callum Wilson,3616.0,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,80,AFC Bournemouth,28,['4929cb7c-cb8d-445e-9970-b657517860e9'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:58.188,Pass,
,,,,,,,,,,,,,,,0.912999,,,,,,,,,,,,45131cb7-fd4f-46ee-80dc-4f6546e236c0,1396,,"[90.3, 0.1]",3754169,38,,,,,1.962032,,,,,,"[87.0, 8.1]",,Low Pass,,8.653901,,,,,Marc Pugh,3646.0,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,81,AFC Bournemouth,28,['aa2dfd54-78b8-454e-bfab-01ccd13d9996'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:06.483,Pass,
,,,,,,,,,,,,,,,0.981322,,,,,,,,,,,,2b1a28e6-607c-419e-a8ec-30bf84f70f36,1399,,"[86.8, 8.1]",3754169,38,,,,,-0.61466295,,Right Foot,,,,"[91.9, 4.5]",,Ground Pass,,6.2425957,,,,,Charlie Daniels,3345.0,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,81,AFC Bournemouth,28,['0ca77e0b-90d0-463b-a54c-f4a57da530dc'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:07.635,Pass,
,,,,,,,,,,,,,,,0.730423,,,,,,,,,,,,4862486f-7011-4487-a837-c0de8025f196,1402,,"[96.2, 4.8]",3754169,38,,,,,0.68848056,,Left Foot,,,,"[104.1, 11.3]",,Ground Pass,,10.230347,,,,,Callum Wilson,3616.0,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,81,AFC Bournemouth,28,['37c315ac-a30e-4d88-b533-e85c03467a38'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:09.635,Pass,
,,,,,,,,,,,,,,,1.941618,,,,,,,,,,,,e6a1dd83-144e-41e3-9c38-bf2b83e5f2f9,1410,,"[17.1, 55.8]",3754169,38,,,,,-0.12242715,,Right Foot,,,,"[61.8, 50.3]",,Low Pass,,45.037094,,,Incomplete,,Jermain Defoe,3337.0,,,,Recovery,1,From Throw In,Sebastián Coates Nión,6300.0,Right Center Back,81,AFC Bournemouth,28,"['3dbfd658-099b-455b-91f8-ac0b2196edd6', '6b95d3ff-9f57-47da-827b-3f1f34acf600']",13,,,,,,,,,,,,,,,,,Sunderland,41,00:38:13.375,Pass,
,,,,,,,,,,,,,,,3.440147,,,,,,,,,,,,faa6a9a9-c9e1-4d08-9cf9-9d2d768ba55e,1415,,"[65.9, 50.4]",3754169,38,,,,,0.62992334,,Right Foot,,,,"[102.8, 77.3]",,High Pass,,45.664207,,,,,Simon Francis,3608.0,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,81,AFC Bournemouth,28,"['2e4aef1f-9961-477e-9644-0514e178e2d4', '3af4cb7b-98ef-4c05-bbe4-4547506146fb']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:19.649,Pass,True
,,,,,,,,,,,,,,,1.431151,,,,,,,,,,,,1c9b6146-6642-485f-bc18-67e38edfab51,1422,,"[103.6, 77.5]",3754169,38,,,,,-0.9907935,,Left Foot,,,,"[111.2, 65.9]",,Ground Pass,,13.867949,,,Incomplete,,Lee Tomlin,4738.0,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,81,AFC Bournemouth,28,"['218a9a03-dc63-4812-b36d-23c68aee0707', '7138f51c-1747-4237-a9bf-16ff0687bcb5']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:28.487,Pass,
,,,,,,,,,,,,,,,0.134411,,,,,,,,,,,,218a9a03-dc63-4812-b36d-23c68aee0707,1424,,"[8.9, 14.2]",3754169,38,,,,,0.5247958,,Left Foot,,,,"[10.8, 15.3]",,Low Pass,,2.1954498,,,Incomplete,,,,,,,Recovery,1,From Throw In,Younes Kaboul,4746.0,Left Center Back,81,AFC Bournemouth,28,"['1c9b6146-6642-485f-bc18-67e38edfab51', 'd7b7ee93-36c5-467e-b69e-8a396de21475']",29,,,,,,,,,,,,,,,,,Sunderland,41,00:38:29.918,Pass,
,,,,,,,,,,,,,,,4.895406,,,,,,,,,,,,2ea564f7-5bdb-4b11-bfba-e9d38f65035a,1426,,"[6.0, 36.0]",3754169,38,,,,,-0.259385,,Right Foot,,,,"[77.6, 17.0]",,High Pass,,74.078064,,,,,Jeremain Lens,16457.0,,,,Goal Kick,1,From Goal Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,82,Sunderland,41,['ce6cac03-e35f-4178-ae17-1a5745bacb37'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:38:53.162,Pass,
,,,,,,,,,,,,,,,1.358508,,,,,,,,,,,,ff9dff46-2f6b-4c17-bde1-be525ff605fb,1428,,"[77.6, 17.0]",3754169,38,,,,,0.33029735,,Head,,,,"[84.6, 19.4]",,High Pass,,7.4,,,Incomplete,,Jermain Defoe,3337.0,,,,,1,From Goal Kick,Jeremain Lens,16457.0,Right Wing,82,Sunderland,41,"['432333e4-32da-478d-b8cf-01a5343fd3fd', 'e68f4b94-1107-42ee-a2b1-44602dd8673c']",58,,,,,,,,,,,,,,,,,Sunderland,41,00:38:58.057,Pass,
,,,,,,,,,,,,,,,0.612708,,,,,,,,,,,,5781ebcd-9a81-409f-97cc-66d6c86ee842,1440,,"[20.8, 61.2]",3754169,39,,True,,,0.23117216,,Right Foot,,,,"[89.2, 77.3]",,High Pass,,70.269264,,,Incomplete,,,,,,,,1,From Goal Kick,Dan Gosling,3343.0,Left Defensive Midfield,82,Sunderland,41,['bb797408-5274-4498-9710-422ab0867d85'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:12.768,Pass,
,,,,,,,,,,,,,,,0.871829,,,,,,,,,,,,bb797408-5274-4498-9710-422ab0867d85,1441,,"[30.9, 2.8]",3754169,39,,True,,,0.0,,Head,,,,"[55.3, 2.8]",,High Pass,,24.4,,,,,Patrick van Aanholt,3321.0,,,,Recovery,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,83,Sunderland,41,"['5781ebcd-9a81-409f-97cc-66d6c86ee842', 'c0435ac5-01e2-4f77-8586-b2bd816577c4']",13,,,,,,,,,,,,,,,,,Sunderland,41,00:39:13.380,Pass,
,,,,,,,,,,,,,,,0.789595,,,,,,,,,,,,45bf9a10-714e-4b88-8d7e-cc00d5d98082,1443,,"[55.3, 2.8]",3754169,39,,,,,1.5232133,,Head,,,,"[55.6, 9.1]",,Low Pass,,6.307139,,,,,Jordi Gómez García-Penche,43627.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,83,Sunderland,41,['7048fc7a-8bdf-40cf-9378-a6c84d4ed1b8'],14,,,,,,,,,,,,,,,,,Sunderland,41,00:39:14.353,Pass,
,,,,,,,,,,,,,,,0.645453,,,,,,,,,,,,78785f74-35de-470d-83db-f04ab6733910,1445,,"[55.6, 9.1]",3754169,39,,,,,-2.7744188,,Left Foot,,,,"[49.1, 6.6]",,Low Pass,,6.9641943,,,,,Yann Gérard M''Vila,4429.0,,,,,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,83,Sunderland,41,['44369149-c139-4dd0-8c98-25d75c583567'],15,,,,,,,,,,,,,,,,,Sunderland,41,00:39:15.142,Pass,
,,,,,,,,,,,,,,,1.115833,,,,,,,,,,,,fd695788-1d9b-4a8c-9db2-525a9d7da24e,1447,,"[49.1, 6.6]",3754169,39,,,,,-0.57296616,,Right Foot,,,,"[55.3, 2.6]",,High Pass,,7.378347,,,,,Patrick van Aanholt,3321.0,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,83,Sunderland,41,['b61212aa-0bc8-44c1-be03-4f72e7ef8ef9'],15,,,,,,,,,,,,,,,,,Sunderland,41,00:39:15.788,Pass,
,,,,,,,,,,,,,,,0.791188,,,,,,,,,,,,c6149608-ff21-4979-a83a-c49b942c0a04,1450,,"[55.3, 2.0]",3754169,39,,,,,1.3711125,,Left Foot,,,,"[57.0, 10.4]",,High Pass,,8.570297,,,,,Jordi Gómez García-Penche,43627.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,83,Sunderland,41,"['7fe0709a-9bce-4f31-9d79-cd80b45f2663', 'ae3bd588-22d8-46cd-b414-92c8256bf4f0']",16,,,,,,,,,,,,,,,,,Sunderland,41,00:39:16.903,Pass,True
,,,,,,,,,,,,,,,0.924684,,,,,,,,,,,,bed28d04-e24e-4ec9-8bb9-b6a5227eff4b,1454,,"[57.2, 65.3]",3754169,39,,,,,-0.03354446,,Left Foot,,,,"[72.1, 64.8]",,Low Pass,,14.908387,,,,,Lee Tomlin,4738.0,,,,Recovery,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,84,AFC Bournemouth,28,['ab8a85e6-29c7-4668-8683-09acb3331427'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:19.103,Pass,
,,,,,,,,,,,,,,,0.637972,,,,,,,,,,,,03798474-f855-40ba-82af-3aee9cd36927,1458,,"[72.9, 63.7]",3754169,39,,,,,-0.1431581,,Right Foot,,,,"[84.0, 62.1]",,High Pass,,11.214723,,,Incomplete,,Callum Wilson,3616.0,,,,,1,Regular Play,Lee Tomlin,4738.0,Center Attacking Midfield,84,AFC Bournemouth,28,"['706be449-b412-4034-859b-48ae7cb0d4b4', 'd59eb44c-adfa-40e6-aac9-949d2fcb9999', 'dd64b5ea-c330-4a60-85f5-30773f87fcac']",20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:20.869,Pass,True
,,,,,,,,,,,,,,,1.765585,,,,,,,,,,,,706be449-b412-4034-859b-48ae7cb0d4b4,1460,,"[36.1, 18.0]",3754169,39,,,,,-1.7259635,,Head,,,,"[33.3, 0.1]",,High Pass,,18.11767,,,Out,,,,,,,Recovery,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,84,AFC Bournemouth,28,['03798474-f855-40ba-82af-3aee9cd36927'],21,,,,,,,,,,,,,,,,,Sunderland,41,00:39:21.507,Pass,
,,,,,,,,,,,,,,,1.622533,,,,,,,,,,,,16030033-51ee-4a8c-9f43-6938f961a901,1461,,"[88.4, 80.0]",3754169,39,,,,,-2.9371715,,,,,,"[80.2, 78.3]",,High Pass,,8.374366,,,,,Matt Ritchie,3049.0,,,,Throw-in,1,From Throw In,Callum Wilson,3616.0,Center Forward,85,AFC Bournemouth,28,['5af43357-8a44-4994-9c06-b15b8a4a5486'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:26.070,Pass,
,,,,,,,,,,,,,,,2.538574,,,,,,,,,,,,fba86c34-95e9-4f7d-9077-d7bb85f7dc8c,1464,,"[80.2, 78.3]",3754169,39,,,,,-1.2390238,,Left Foot,,,,"[98.7, 24.6]",,High Pass,,56.79736,,,Incomplete,,Marc Pugh,3646.0,,True,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,85,AFC Bournemouth,28,"['0cbee6aa-e169-4e2f-a362-dfae8d42095f', '75e59d51-1ffd-47c8-967c-6c9e6224d491']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:28.886,Pass,
,,,,,,,,,,,,,,,1.128152,,,,,,,,,,,,ace956c1-0b1a-4de4-b4b4-6aa72c7c231e,1467,,"[101.9, 0.1]",3754169,39,,,,,1.4251679,,,,,,"[104.1, 15.1]",,Low Pass,,15.160475,,,,,Marc Pugh,3646.0,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,86,AFC Bournemouth,28,['b465c918-a247-4418-8550-9437c533c73e'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:50.404,Pass,
,,,,,,,,,,,,,,,2.768688,,,,,,,,,,,,54dc1e5c-1e9f-46b5-b43c-68678f806870,1471,,"[14.6, 54.1]",3754169,39,,,,,0.19440454,,Right Foot,,,,"[33.9, 57.9]",,High Pass,,19.670536,,,,,Ola Toivonen,4417.0,,,,Recovery,1,From Counter,Sebastián Coates Nión,6300.0,Right Center Back,87,Sunderland,41,['3b7ccb1d-dc2a-431a-a7c1-0d382a1bb265'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:39:52.801,Pass,
,,,,,,,,,,,,,,,0.983247,,,,,,,,,,,,ab6dfe62-a278-450e-85dc-59c825a974a4,1474,,"[33.9, 57.9]",3754169,39,,,,True,-0.5404195,,,,,,"[43.4, 52.2]",,High Pass,,11.078809,,,,,Jermain Defoe,3337.0,,,,,1,From Counter,Ola Toivonen,4417.0,Center Attacking Midfield,87,Sunderland,41,"['0d952101-0f99-402d-88c5-26fc156136ef', '786dcc08-2544-412d-b132-fa0493d65efd']",55,,,,,,,,,,,,,,,,,Sunderland,41,00:39:55.609,Pass,True
,,,,,,,,,,,,,,,0.788265,,,,,,,,,,,,3f945c63-66eb-44a0-8dc0-e2501a30889e,1482,,"[75.9, 33.3]",3754169,39,,,,,0.8279257,,Right Foot,,,,"[84.9, 43.1]",,Ground Pass,,13.305638,,,,,Matt Ritchie,3049.0,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,88,AFC Bournemouth,28,['380dae8a-e396-41a0-a3b6-605e058342ad'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:58.791,Pass,
,,,,,,,,,,,,,,,1.192145,,,,,,,,,,,,c9812178-02e8-483b-b33f-51a1e3880e36,1493,,"[22.0, 50.3]",3754169,40,,,,,0.035699114,,Right Foot,,,,"[30.4, 50.6]",,Ground Pass,,8.405355,,,,,Yann Gérard M''Vila,4429.0,,,,Recovery,1,Regular Play,Billy Jones,10503.0,Right Back,88,AFC Bournemouth,28,['d0497820-870a-4c61-ad15-cd071812858f'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:40:03.741,Pass,
,,,,,,,,,,,,,,,0.4303,,,,,,,,,,,,124279ee-e0df-4c5a-b648-4f97c7b895ab,1496,,"[48.3, 49.5]",3754169,40,,,,,-0.99812996,,Right Foot,,,,"[53.2, 41.9]",,Ground Pass,,9.042677,,,Incomplete,,Ola Toivonen,4417.0,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,88,AFC Bournemouth,28,"['c0c605bf-5f90-45b6-a503-d24a3b56beda', 'd286a1ae-f366-4f90-91f4-a6768f75b397']",8,,,,,,,,,,,,,,,,,Sunderland,41,00:40:08.352,Pass,
,,,,,,,,,,,,,,,0.918051,,,,,,,,,,,,d286a1ae-f366-4f90-91f4-a6768f75b397,1498,,"[66.9, 38.2]",3754169,40,,,,,-0.88597506,77a8d233-4f37-4513-ba93-51a2789007d6,Right Foot,,,,"[71.8, 32.2]",,Ground Pass,,7.746612,,,,,Lee Tomlin,4738.0,True,,,Recovery,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,88,AFC Bournemouth,28,"['124279ee-e0df-4c5a-b648-4f97c7b895ab', 'bccdac9a-1587-4440-993b-e08e2355452b']",8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:40:08.782,Pass,
,,,,,,,,,,,,,,,1.007526,,,,,,,,,,,,7ecc4342-a4f5-4bf5-a51c-b832e07bb849,1506,,"[13.8, 42.7]",3754169,40,,True,,,-0.2820109,,Drop Kick,,,,"[84.9, 22.1]",,High Pass,,74.02412,,,,,Jermain Defoe,3337.0,,,,,1,From Keeper,Costel Fane Pantilimon,6871.0,Goalkeeper,90,Sunderland,41,['2372a1cd-ba85-4fc9-8d60-6b83fed638f3'],32,,,,,,,,,,,,,,,,,Sunderland,41,00:40:32.363,Pass,
,,,,,,,,,,,,,,,0.368508,,,,,,,,,,,,c4c77b23-634e-49f7-a9dc-a860f1956795,1509,,"[84.1, 21.6]",3754169,40,,,,,-1.060308,,Right Foot,,,,"[85.5, 19.1]",,Low Pass,,2.8653097,,,,,Ola Toivonen,4417.0,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,91,Sunderland,41,['039579bd-2362-4be4-a65a-cd6410a220d2'],33,,,,,,,,,,,,,,,,,Sunderland,41,00:40:33.370,Pass,
,,,,,,,,,,,,,,,0.430808,,,,,,,,,,,,6fea4556-a191-4412-8819-53a4a6972a6c,1513,,"[86.0, 20.8]",3754169,40,,,,,-0.98279375,,Right Foot,,,,"[88.2, 17.5]",,Ground Pass,,3.9661064,,,,,Jermain Defoe,3337.0,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,92,Sunderland,41,"['09c51a2d-5355-4e1f-b726-5e8733b328ca', 'eebe1e35-c854-4f1e-82c0-3947ae86ec92']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:40:34.778,Pass,True
,,,,,,,,,,,,,,,0.58962,,,,,,,,,,,,da485630-dc01-4ebe-9fa6-2225a735f0d7,1517,,"[91.7, 3.4]",3754169,40,,,,,-2.9509537,,Right Foot,,,,"[86.0, 2.3]",,Ground Pass,,5.80517,,,,,Jeremain Lens,16457.0,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,93,Sunderland,41,['700ef56a-68e7-4dc4-9ed3-2b3cb28dbc38'],37,,,,,,,,,,,,,,,,,Sunderland,41,00:40:37.460,Pass,
,,,,,,,,,,,,,,,1.147634,,,,,,,,,,,,94cbcdc1-6fdb-4990-a0e8-39855390793d,1520,,"[84.9, 3.4]",3754169,40,,,,,2.152536,,Right Foot,,,,"[77.6, 14.5]",,Ground Pass,,13.28533,,,,,Jordi Gómez García-Penche,43627.0,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Wing,94,Sunderland,41,['d90a4cbb-85e9-4596-9c57-bceb6d880aa0'],39,,,,,,,,,,,,,,,,,Sunderland,41,00:40:39.408,Pass,
,,,,,,,,,,,,,,,1.532257,,,,,,,,,,,,e7d73b72-0932-441f-b4f7-679564ae9122,1524,,"[83.3, 8.5]",3754169,40,,,,,-2.6671927,,Right Foot,,,,"[72.2, 2.8]",,Ground Pass,,12.477981,,,,,Patrick van Aanholt,3321.0,,,,,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,95,Sunderland,41,['d506f30a-ed2e-443d-99ec-b641c755ca88'],44,,,,,,,,,,,,,,,,,Sunderland,41,00:40:44.561,Pass,
,,,,,,,,,,,,,,,1.6397,,,,,,,,,,,,9da9a53d-eb83-45d5-bf5e-bc607ee17747,1527,,"[72.2, 2.8]",3754169,40,,,,,2.5065658,,Left Foot,,,,"[57.0, 14.0]",,Ground Pass,,18.880678,,,,,Younes Kaboul,4746.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,96,Sunderland,41,['3d60e1cc-9865-436e-a7d6-68631b8b8852'],48,,,,,,,,,,,,,,,,,Sunderland,41,00:40:48.834,Pass,
,,,,,,,,,,,,,,,3.155465,,,,,,,,,,,,2dcc2f87-3b97-4edd-99d6-d9b78784421d,1530,,"[63.2, 25.1]",3754169,40,,,,,0.8414676,,Right Foot,,,,"[104.4, 71.2]",,High Pass,,61.827583,,,,,Billy Jones,10503.0,,True,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,97,Sunderland,41,['92117e23-16a7-4c59-9610-6ee07269b7ee'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:40:52.400,Pass,
,,,,,,,,,,,,,,,2.120419,,,,,,,,,,,,6fed401e-6c81-4007-a4b0-3d106ee9f930,1533,,"[104.2, 71.2]",3754169,40,,,,,3.091003,,Left Foot,,,,"[88.4, 72.0]",,Ground Pass,,15.82024,,,,,Yann Gérard M''Vila,4429.0,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,98,Sunderland,41,['809a7fb5-4f56-4c56-9061-2a0dcfc153cf'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:40:57.136,Pass,
